shortcode,link,embedding,music_title,music_artist
DGC9-ozuoy9,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/479697417_17937695156992309_7518503089526876447_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QGhNlIHB24WIvgEs1ui18sFRoJrRttlIzejV0S8ic_EEL9vrj8BbZHABecAKK6fsPc&_nc_ohc=QaxZSENp4W0Q7kNvwGoj-nI&_nc_gid=fIw2Edvs8Sbo9LqTGitJbg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU2NzY4NjQyNjA1MDQ0MDA1Mw%3D%3D.3-ccb7-5&oh=00_AfEM-Lt-Jo66rGAkMrLO2bEps8F3lxZ9G3Y-7PQupIvKhQ&oe=6811FF6A&_nc_sid=fc8dfb,"[0.910702288151, 0.453683227301, 3.47072386742, 1400.21850586, 0.0901219621301, 7.46183490753, 1809.99584961, 22.4801921844, 0.492607206106, 14.9312944412, 4800449.5, 1.0352255106, 0.00309259118512, 0.0124302189797, 0.00257628341205, 0.00121657841373, 0.00190770521294, 0.00247719348408, 0.00123912468553, 0.0022996943444, 0.00104894314427, 0.00105755741242, 0.000597733771428, 0.000602635263931, 0.000814071041532, 0.000758927548304, 0.00045727941324, 0.000198955123778, 0.000218312401557, 0.000214888743358, 0.000206407668884, 0.000248394149821, 0.000273004960036, 0.000362922262866, 0.000254904938629, 0.000210176352994, 0.000126154074678, 2.8752563594e-05, 2.96540520139e-06, -669.393493652, 115.452079773, 5.89744853973, 9.30930519104, -12.8567047119, 6.66032266617, -7.76113414764, -2.61913752556, -6.00154829025, 1.91174972057, 3.96381473541, 0.329926848412, -0.553398966789, -28.0754623413, 84.0980224609, -119.925865173, 19.6587238312, -73.7545623779, 12.2726411819, -33.5872993469, 0.993673563004, -16.4137306213, 7.12911319733, -8.45315933228, 0.763288855553, -8.67329883575, 80.0030441284, 1.20677495003, 4.36558008194, 0.490227520466, 14.8775415421, 1.79472708702, 0.743596732616]",THUG LIFE,BROCKHAMPTON
DF54i8HSizy,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/476504191_17937290663992309_6604217962184592021_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTcxMS5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QGwDuOtzKJ6jugGLoqptJV_V1y2cpq011qvEp132vw1IAzOCuMjeGUflS1PadHnEB0&_nc_ohc=3wXVfAuAJGwQ7kNvwE4AoT7&_nc_gid=s4Ltlh1LYloVCjcZeCcC5w&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU2NTEyOTI2MTI2OTAyODAwNA%3D%3D.3-ccb7-5&oh=00_AfH0GnBJ9pDaAgFD0ltyKLnKodj-j5TEjEkk0Jfk7eJ5Wg&oe=6812063B&_nc_sid=fc8dfb,"[0.382693856955, 0.389258533716, 5.16028833389, 625.901428223, 0.0932724028826, 6.25325727463, 524.18170166, 17.0729217529, 0.367860734463, 6.55017948151, 3058253.25, 1.04162478447, 0.00813538581133, 0.0638420656323, 0.00760600203648, 0.00728111108765, 0.00731341447681, 0.00107049848884, 0.000802699010819, 0.00117190240417, 0.00215147715062, 0.00127752835397, 0.000913719763048, 0.000455744884675, 0.00017484764976, 0.000105861916381, 0.000271774071734, 0.000235599756707, 0.000270955439191, 0.000268113799393, 0.000172041880433, 6.73031900078e-05, 4.87830548082e-05, 2.8377142371e-05, 1.41109485412e-05, 7.27002770873e-06, 1.66071140484e-06, 4.2865755745e-07, 3.13909467309e-08, -801.56451416, 176.182846069, 27.4830436707, 13.0023088455, -21.2460193634, 1.53216397762, -0.586112260818, 14.9465618134, 5.63768529892, 6.25870418549, -0.0388159193099, 1.1160902977, -3.79671216011, -146.95715332, 144.324676514, -92.2302780151, 5.42524385452, -70.6597747803, 8.19762611389, -8.94418525696, 4.47265672684, -8.81977653503, -12.1056652069, -9.6395406723, -8.48978328705, -3.78403234482, 150.300582886, 1.20816159248, 2.28639554977, 0.532359719276, 14.8786792755, 1.67069077492, 0.856572449207]",Path of the Wind,ON THE LOFI
DFo3j-6y-hQ,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/476293473_17936467058992309_91005292066356616_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjEyMDZ4MTM4NS5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QHhQ7u12r9rY47gbI27CDU9uZ3EMlXpz89LhAycpWQUxAbLvB6Mbp51FnGDapIoedE&_nc_ohc=XxO8UTWHcpsQ7kNvwGjfJ_d&_nc_gid=BqfZGo1in9LbrLKlnkTeKw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU2MDMzOTg1MzM0NDc3MTkyMg%3D%3D.3-ccb7-5&oh=00_AfGCOqTW8pPBtfh7s0wKxNk861FGQs_hpflsWJcGYMaP8w&oe=6811E412&_nc_sid=fc8dfb,"[0.93319863081, 0.436093002558, 3.51328015327, 725.494934082, 0.105064041913, 6.87794494629, 750.179443359, 10.4891443253, 0.547008395195, 10.6301736832, 3814495.75, 0.497549623251, 0.00152151763905, 0.0109047600999, 0.00637628883123, 0.00428722891957, 0.0040908656083, 0.00186616822612, 0.00109957274981, 0.00161335780285, 0.000565356807783, 0.000187539189938, 0.000117591138405, 0.000205021060538, 0.000217618246097, 7.79199181125e-05, 7.58278765716e-05, 3.81407699024e-05, 0.000112643530883, 8.30566714285e-05, 0.000103544138256, 9.31662652874e-05, 7.19203453627e-05, 6.35236137896e-05, 7.75687294663e-05, 8.52427765494e-05, 4.35976726294e-05, 8.41845212562e-06, 3.47819820945e-07, -730.924194336, 171.373336792, 21.4806613922, 32.7020988464, 6.56616306305, -4.87641382217, 2.06309175491, -0.997478544712, -7.92662763596, 3.01729726791, 1.40156710148, 7.66423940659, -2.63678455353, -82.691947937, 146.570968628, -94.5581588745, 32.7815246582, -57.1292076111, -0.653381586075, -34.4174461365, 4.2694272995, -16.9318637848, -4.73522806168, -0.532800197601, -11.8945455551, -8.90199661255, 135.004470825, 1.37858939171, 4.32548904419, 0.51877874136, 12.4555988312, 2.1061270237, 0.805533051491]",Before I Go,Yeek
DFaKnRmJwwl,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/475422979_17935812407992309_8728474623591318524_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjEyODB4MTYwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QGtPdBCB4Ae67NaX2_GKkgMJITeyFm0M0qH6w9bDRPrfVHK0mfXrnXv_WhAWjDGjhk&_nc_ohc=bt2ZZtrJMe0Q7kNvwE14qM4&_nc_gid=sZEbzvCIGgT8fNQ9OCLzeQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU1NjIwMTUyNDMzNDM1MDA3NQ%3D%3D.3-ccb7-5&oh=00_AfEwML-VLYMsZ6IcL5KNJQYNBN9pECfvf-hdxwCO0z0P5w&oe=6811E581&_nc_sid=fc8dfb,"[0.644168257713, 0.42129522562, 2.27542972565, 959.416442871, 0.0956898257136, 7.22485303879, 1610.84765625, 35.7531661987, 0.542814731598, 15.1802959442, 6392724.0, 1.10368847847, 0.00449378276244, 0.0146495699883, 0.00382091943175, 0.00188998680096, 0.00635816575959, 0.00419353367761, 0.0042854482308, 0.00199929974042, 0.00257689552382, 0.00104340724647, 0.000658896227833, 0.000717137067113, 0.000534173450433, 0.000564180547372, 0.000252475263551, 0.000315995246638, 0.000263016205281, 0.000162668948178, 0.000147879880387, 0.000221265174332, 0.00018698493659, 0.000292431213893, 0.000580327701755, 0.000610760063864, 0.000425472273491, 0.000171908730408, 1.03443089756e-05, -649.744628906, 123.00643158, 35.2644729614, -2.35811114311, -3.16180109978, -7.55243873596, -11.3158760071, -5.2892408371, -7.23071813583, -4.00031042099, -7.77224683762, -5.04710674286, -2.74062776566, 3.96884202957, 80.7246780396, -85.5256958008, 7.00890207291, -81.6592559814, 9.03576183319, -52.5542488098, 4.23427200317, -27.287612915, -1.92265534401, -19.1824054718, -3.28442525864, -13.3513946533, 94.9336013794, 1.059227705, 4.71279525757, 0.484310477972, 13.4242391586, 1.94296431541, 0.594367802143]",Truth In The Lies,"Central Cee, Lil Durk"
DFPiiIYyjsW,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/472896177_17935340726992309_6218963611132834561_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTA4MC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QGHDELxdHg3APCP4iFGcfEsZFmusZeP-1WsTz81rlAk8V0A83jML-G9fafu1wazHEU&_nc_ohc=WOoxqCa5gSIQ7kNvwFgwnMA&_nc_gid=hn_Dhq6PHOSnrqqYr9o6qA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU1MzIxMDQ5MDgxNjI3MzIyMw%3D%3D.3-ccb7-5&oh=00_AfF5HN6tC_6c85DYcZ9W72Oop53lN5iw2VOj_JdmQIh6Rw&oe=6811FC36&_nc_sid=fc8dfb,"[0.91029137373, 0.436276614666, 3.33246469498, 642.077819824, 0.0701941549778, 6.90865087509, 676.37713623, 16.1069374084, 0.48098257184, 11.7192983627, 4714278.0, 0.86292219162, 6.20344144409e-05, 0.0153720127419, 0.00910290516913, 0.00766876619309, 0.00559774786234, 0.00442346045747, 0.00276187551208, 0.00163078634068, 0.00120981840882, 0.000237094529439, 0.000219101275434, 0.000278864958091, 0.000153962551849, 0.000237054438912, 0.000158637732966, 8.87640781002e-05, 0.000111287146865, 0.000206268188776, 0.00015538057778, 9.47929293034e-05, 7.46193618397e-05, 7.49467144487e-05, 8.78358696355e-05, 8.84270411916e-05, 7.61187184253e-05, 2.14804404095e-05, 6.2554431679e-07, -686.797729492, 150.641052246, 37.005153656, 30.38646698, 16.7238826752, -5.69909477234, 0.787010550499, 6.05641269684, -9.78724575043, 6.52719497681, 2.9931743145, -0.131775483489, 0.30034071207, -35.2872619629, 123.188987732, -76.2552185059, 37.9003829956, -57.6240158081, 9.55112552643, -44.0507164001, 15.6572685242, -21.4629707336, -3.49554681778, -6.02669763565, -7.6055688858, -14.3372192383, 114.058334351, 0.970042586327, 2.61905813217, 0.453533291817, 18.4175815582, 1.46080803871, 0.588111758232]",I'm Not Human (feat. Lil Uzi Vert),XXXTENTACION
DFPhbz-yHOw,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/473821521_17935340159992309_6287109156685061236_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QHgN8BD2Fpj4s7wiEp63rKFz6FAvZ7C5kbMjf3iz6pGwT4zLlk4k731twHT7JHkyn0&_nc_ohc=tlztVpUpM_QQ7kNvwHRzgl4&_nc_gid=FwGmNuJdFPA0P_WozOWHCQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU1MzIwNTY2MzAyOTUyODAyNg%3D%3D.3-ccb7-5&oh=00_AfHbme6Opy40hX1S47ThH3rQpPtP439MPJ7qL2Z7ZwyAIQ&oe=681204C8&_nc_sid=fc8dfb,"[0.93650406599, 0.451158165932, 3.78751897812, 1378.52661133, 0.0983120054007, 7.35425567627, 1234.20019531, 17.6913490295, 0.45444637537, 13.937171936, 4415850.5, 0.691092252731, 0.0032055885531, 0.0270876288414, 0.00314696738496, 0.000858451763634, 0.00301319058053, 0.000571744341869, 0.00104703719262, 0.000933891278692, 0.00121130992193, 0.000463774165837, 0.000505303032696, 0.000436479487689, 0.00048305693781, 0.000479086767882, 0.000539154105354, 0.000420754309744, 0.000324433174683, 0.000443764700321, 0.000470237078844, 0.000239787565079, 0.000113412883366, 9.86746599665e-05, 9.11679817364e-05, 7.27661681594e-05, 5.66905218875e-05, 3.33053649229e-05, 5.55309225092e-06, -703.734741211, 124.093299866, 2.32450437546, 26.2958908081, 5.44475317001, -3.22171783447, 2.2334022522, 11.3071470261, -9.17876911163, 8.66369152069, 2.55947780609, -4.56922054291, 0.696185708046, -53.9073181152, 87.3636474609, -105.592987061, 28.6959819794, -50.2623634338, 4.39767932892, -29.8941936493, 12.712141037, -19.0604114532, -2.33119726181, -6.75100231171, -0.890537798405, -12.3295507431, 92.8991088867, 1.2229411602, 4.73417520523, 0.524575591087, 12.9722909927, 2.06857705116, 0.510665774345]","Ride Or Die, Pt. 2 (feat. Villano Antillano, Tokischa)",Sevdaliza
DFPg8CiykOD,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/474956792_17935339631992309_6330860745893578031_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QH1tp0heaMppLs0i8gnDF_AEaMWnMX8k-r4XqUSWidfypyd-iDg333T6UbzG1vAyfc&_nc_ohc=qWtxCk26_BsQ7kNvwFz4mep&_nc_gid=I8VQeEgcQjksVH95LQfvFw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU1MzIwMzQ4MjA4MzgyMDE4NA%3D%3D.3-ccb7-5&oh=00_AfGOfwWhYIP5FU7ry7c1fE3qUx1K9EWKU8xC0QxdpgBpqQ&oe=6811FCC6&_nc_sid=fc8dfb,"[0.856345832348, 0.42981249094, 5.08791017532, 801.755859375, 0.104772098362, 6.98450040817, 791.303039551, 15.4694671631, 0.488270103931, 9.33441448212, 4739780.0, 0.583370149136, 0.00648536952212, 0.0299443788826, 0.00653015961871, 0.00250298320316, 0.0046225306578, 0.0018952798564, 0.00187619705684, 0.00136801716872, 0.000990471919067, 0.00118681287859, 0.000351611932274, 0.000300993415294, 0.000258775107795, 0.000151121697854, 9.91393826553e-05, 6.2484825321e-05, 6.65440966259e-05, 5.26438125235e-05, 0.000100967918115, 8.37371844682e-05, 0.000165626479429, 0.000158465249115, 0.000104103142803, 0.000102829515527, 4.80114213133e-05, 3.89688211726e-05, 3.07860900648e-05, -725.355041504, 148.262069702, 33.2341957092, 23.1327705383, 5.80825948715, 7.35715436935, 5.04947185516, 4.71613788605, 0.597240924835, 3.78223848343, 0.503028392792, -0.339694589376, 1.42410421371, -70.115814209, 113.550834656, -74.6769561768, 26.5230178833, -53.4533004761, 12.283826828, -27.0425300598, 6.60150909424, -16.6125125885, 1.22875261307, -7.53417110443, -0.866039156914, -4.88381576538, 178.205413818, 1.39889776707, 3.49103188515, 0.518781781197, 13.7209730148, 1.90126121044, 0.759762883186]",MUTT,Leon Thomas
DFPTatoSxgl,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/474868900_17935330754992309_948077953454897244_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QFtN5twMWgRoyBECsQTANWzAGcc8R83JgkwyFw72AP8HFcPWsf7j_pxHSKZNlR1FWA&_nc_ohc=D-DpcsscjoYQ7kNvwG4ISJK&_nc_gid=6dV1RVTB1MlL4_3QEfVzBA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU1MzE0NDAxNjEzOTI4MTcyNA%3D%3D.3-ccb7-5&oh=00_AfGKAL67GV51w0NMHSULmJLHILHOJbLN-lCmj1t0J0HEjA&oe=6811ECFA&_nc_sid=fc8dfb,"[0.906421661377, 0.441716104746, 3.60008859634, 1152.65734863, 0.105003811419, 7.38303422928, 1268.34765625, 27.0157966614, 0.458210617304, 15.1469869614, 5401100.5, 0.787814497948, 0.0145064536482, 0.0509384423494, 0.00446529639885, 0.00181527051609, 0.00186166120693, 0.00155026849825, 0.00120226375293, 0.00216806447133, 0.00142992904875, 0.000682697689626, 0.000597276375629, 0.000589956063777, 0.000342649582308, 0.000430545420386, 0.000308584421873, 0.00036179064773, 0.000347594526829, 0.000289981719106, 0.000234951206949, 0.000222645379836, 0.000162744065165, 0.000221772585064, 0.000455571658676, 0.000432119297329, 0.000185515644262, 5.15532228746e-05, 6.07591346125e-06, -676.667541504, 127.611793518, 26.7119655609, 13.9388637543, 3.53713989258, -6.01961565018, -5.10325050354, 11.3542709351, -4.32384061813, 9.36832141876, -2.83100032806, 1.18253099918, 1.94990205765, -30.5508270264, 96.6314315796, -92.1870422363, 23.9287757874, -65.3616638184, 12.0327100754, -35.1386260986, 13.709736824, -13.6607170105, -7.22944736481, -10.7225389481, -6.62916994095, -13.5549716949, 144.639144897, 1.162535429, 5.81903505325, 0.443777680397, 12.755068779, 2.0084130764, 0.704573452473]",Doppelgänger,"Fimiguerrero, Lancey Foux"
DEwfQsMSVqB,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/473600749_17933946986992309_4763692642764986204_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QGHJlCxXrjZY03eibZicAyJo8egT5TXlPo68f02AGEimUoeDeG2MR3eurfz9ji0SYY&_nc_ohc=9l6t7dfjXGMQ7kNvwEllGRx&_nc_gid=Ttl_u-Tczk7-udgBi0cXtA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU0NDQ3MDM3OTI4NjkyOTU1Ng%3D%3D.3-ccb7-5&oh=00_AfFDYZhoUA6l-7Cf8b0JwpGZ62yGralyaSVhz3U_Y80kiQ&oe=68120443&_nc_sid=fc8dfb,"[0.972530424595, 0.429441839457, 2.33660006523, 784.614135742, 0.0732748955488, 7.0053229332, 901.285644531, 20.9530887604, 0.56544303894, 15.532456398, 5175097.5, 1.16556692123, 0.000165019286214, 0.00682331249118, 0.0054147047922, 0.00147179572377, 0.00501555763185, 0.0045775808394, 0.00395041285083, 0.00157278904226, 0.00331776263192, 0.00169192021713, 0.000953181297518, 0.000553623365704, 0.00040148536209, 0.000320754304994, 0.000128477855469, 9.35584757826e-05, 9.71782428678e-05, 0.000265239243163, 0.000162919881404, 0.000154981404194, 4.92853432661e-05, 4.57449386886e-05, 8.70582443895e-05, 0.000122809884488, 0.00014058907982, 0.00010333184764, 8.4260091171e-06, -669.232299805, 158.369735718, 28.6662712097, 2.30621385574, 0.303410321474, -15.1000137329, 11.9281511307, 1.53531825542, -13.4158620834, 2.8223028183, 2.18936061859, -4.9700050354, 3.85961389542, -1.61066842079, 104.348129272, -74.6365509033, -2.51564145088, -61.4046363831, 7.67477273941, -36.8086929321, 17.6401615143, -33.4670906067, 5.08735799789, -5.92994451523, 2.89004254341, -15.8863344193, 165.828613281, 1.09122014046, 2.40830898285, 0.445395320654, 15.7978105545, 1.71996307373, 0.762101769447]",act viii: i hate to be alone,4batz
DEweEQ4yE6b,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/473695854_17933946131992309_2469134054478523044_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTA4MC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QFwKTTOwwFJhiu1725SMXqSYwhLtNIzr_En8jpqTpVxYOUenK4BKFK1kugHpDib56Y&_nc_ohc=OZ5qvEQuXE8Q7kNvwGffvlu&_nc_gid=4ic9hoeUMM1MLYhevvJwyA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU0NDQ2NTEyNTgyMDUyOTA5Nw%3D%3D.3-ccb7-5&oh=00_AfFMoq3khJ64DqXujsKGA_2VKzOUq4BwKotkXff7fzt8oQ&oe=6811FB20&_nc_sid=fc8dfb,"[0.863431036472, 0.456205070019, 3.58318996429, 1302.95617676, 0.093997143209, 7.63302898407, 1797.58496094, 25.4096374512, 0.537871837616, 18.355255127, 5639636.5, 0.927476167679, 0.000444219709607, 0.00787687115371, 0.00141170807183, 0.000689259148203, 0.00614386424422, 0.00211370410398, 0.00137349055149, 0.000925079977605, 0.00165678781923, 0.000941813690588, 0.00133062060922, 0.00108934240416, 0.000606874877121, 0.000472968822578, 0.000649526598863, 0.000374702765839, 0.000319983140798, 0.000246784969931, 0.000307720940327, 0.000256702071056, 0.000192890118342, 0.000196503475308, 0.000208890269278, 0.000200993395993, 0.000198416746571, 0.000109400010842, 4.12696244894e-05, -648.831787109, 106.451957703, 5.5224480629, 10.7223844528, -0.0446776412427, -1.89707934856, -1.43226766586, -1.60387027264, -6.30256986618, -1.37410223484, -7.4972243309, -6.13802671432, -0.778331100941, 0.767534434795, 61.3670730591, -103.8073349, 12.6881723404, -59.8447418213, 5.47004461288, -39.3749046326, 3.84373116493, -26.272354126, 0.632568180561, -11.7481994629, 3.93776369095, -3.93482589722, 120.018547058, 1.05693173409, 4.80033111572, 0.509260356426, 14.0041179657, 2.03811740875, 0.594323575497]",첫 사랑니 Rum Pum Pum Pum,f(x)
DEg69dTyFoB,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/472817675_917538260574124_8991034833622199780_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjEyNjB4ODQwLnNkci5mMjkzNTAuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QFm5aEB8lMs57QcLLI6abpHlUfH5zZZcUi1exemjQQpr4zK1onz4wLHwdRGKnxbh94&_nc_ohc=9--pa_ke1cIQ7kNvwFEg2x1&_nc_gid=OK_NRL0bVtLS_-sYcVDaAQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU0MDA4ODYwMDcyNzc0MTgyMw%3D%3D.3-ccb7-5&oh=00_AfGjRQVgc7FeBuyfR8V4e-Z1EH5guOeZlvBs74vRsw9wWg&oe=6811E342&_nc_sid=fc8dfb,"[0.574430346489, 0.397604256868, 4.88075447083, 442.157531738, 0.0689651221037, 6.14514398575, 367.406066895, 18.8898906708, 0.422899335623, 8.30602741241, 5158468.5, 0.790423929691, 0.00486108055338, 0.0770499408245, 0.00656291423365, 0.00641892245039, 0.00757535686716, 0.00150760367978, 0.00124566606246, 0.00107378349639, 0.000892210693564, 0.00027734079049, 0.000198111476493, 0.000324316497426, 0.00029172282666, 0.000267923489446, 0.000270732067293, 0.000392395217204, 0.000231048514252, 0.000195447981241, 0.000111226647277, 6.80698503857e-05, 6.83864709572e-05, 7.60248585721e-05, 0.000139494703035, 0.000118605450552, 6.65992120048e-05, 2.10981706914e-05, 2.27595774049e-06, -783.899963379, 146.7552948, 82.50390625, 44.8943710327, 30.5329627991, 14.0322437286, 8.47222042084, 10.6106481552, -2.89377999306, -1.93389332294, -0.217609211802, -3.64130473137, -7.94287490845, -118.257843018, 122.484222412, -16.3112010956, 48.9822235107, -44.3081512451, 15.0467538834, -37.6515426636, 2.14691400528, -22.5820350647, -9.60307502747, -10.5808496475, -4.05591201782, -7.92894887924, 94.2112731934, 0.913810014725, 4.08117246628, 0.478707134724, 13.4970407486, 1.89737522602, 0.813536643982]",Resentment,PARTYNEXTDOOR
DECsyC6S08S,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/471620532_568510585976620_305057397470539155_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QHwEOaTO-naXoN6phuwYAYPNZ3iNEhCuxnV4vz-uCfW94zil6PrQ7lgf9b_xslZQ2Y&_nc_ohc=kU8F1ziEM5sQ7kNvwGfmQ1_&_nc_gid=bJfBKA06bMLXuU2rM8jVcA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUzMTU4MTk5Nzg3MTQzNzkzNw%3D%3D.3-ccb7-5&oh=00_AfHd5XwdfZXbhIM0RJZee_CD21UuNQNJpV3l9ZlhmlsteA&oe=6811EEE3&_nc_sid=fc8dfb,"[0.431887894869, 0.414485156536, 4.26132249832, 975.565368652, 0.075453132391, 6.94084024429, 1474.98156738, 19.2251758575, 0.546135425568, 12.9759693146, 4644643.0, 1.22280287743, 0.00362437334843, 0.0144549682736, 0.00158281903714, 0.0010716279503, 0.0038716988638, 0.00185571180191, 0.00439092935994, 0.00156163750216, 0.002640850842, 0.00120656425133, 0.00093031511642, 0.00126103765797, 0.000718949537259, 0.000455710774986, 0.000346671120496, 0.000216832690057, 0.000193123487406, 0.000142193894135, 0.000144371457282, 9.29944726522e-05, 7.18242736184e-05, 5.9088357375e-05, 6.10455608694e-05, 9.24951018533e-05, 9.96377711999e-05, 5.60633197892e-05, 5.80435334996e-06, -708.707397461, 141.094161987, -1.88986861706, -5.77334594727, -8.96280956268, -22.9727706909, -8.90740680695, -12.7816066742, -12.880279541, -10.0838088989, -6.8825044632, -8.17695426941, -5.17772006989, -59.0217247009, 91.370262146, -114.504852295, -14.085735321, -73.2095565796, -9.14299869537, -52.3754844666, 4.02549219131, -34.385017395, -2.32930421829, -14.7229290009, -3.76577067375, -10.4742364883, 85.2670974731, 1.13912057877, 4.39999771118, 0.492881774902, 16.1224822998, 1.62600898743, 0.848201870918]","One Peace (feat. Sik-K, HAON, Leellamarz)",TOIL
